START DATE,away,home,SUBJECT,START TIME,datetime
2025-05-30,SFG,MIA,Giants at Marlins,07:10 PM,2025-05-30 23:10:00+00:00
2025-05-31,SFG,MIA,Giants at Marlins,04:10 PM,2025-05-31 20:10:00+00:00
2025-06-01,SFG,MIA,Giants at Marlins,01:40 PM,2025-06-01 17:40:00+00:00
2025-06-02,COL,MIA,Rockies at Marlins,06:40 PM,2025-06-02 22:40:00+00:00
2025-06-03,COL,MIA,Rockies at Marlins,06:40 PM,2025-06-03 22:40:00+00:00
2025-06-04,COL,MIA,Rockies at Marlins,12:10 PM,2025-06-04 16:10:00+00:00
2025-06-09,MIA,PIT,Marlins at Pirates,06:40 PM,2025-06-09 22:40:00+00:00
2025-06-10,MIA,PIT,Marlins at Pirates,06:40 PM,2025-06-10 22:40:00+00:00
2025-06-11,MIA,PIT,Marlins at Pirates,12:35 PM,2025-06-11 16:35:00+00:00
2025-06-13,MIA,WSN,Marlins at Nationals,06:45 PM,2025-06-13 22:45:00+00:00
2025-06-14,MIA,WSN,Marlins at Nationals,04:05 PM,2025-06-14 20:05:00+00:00
2025-06-15,MIA,WSN,Marlins at Nationals,01:35 PM,2025-06-15 17:35:00+00:00
2025-06-16,PHI,MIA,Phillies at Marlins,06:40 PM,2025-06-16 22:40:00+00:00
2025-06-17,PHI,MIA,Phillies at Marlins,06:40 PM,2025-06-17 22:40:00+00:00
2025-06-18,PHI,MIA,Phillies at Marlins,06:40 PM,2025-06-18 22:40:00+00:00
2025-06-19,PHI,MIA,Phillies at Marlins,06:40 PM,2025-06-19 22:40:00+00:00
2025-06-24,MIA,SFG,Marlins at Giants,09:45 PM,2025-06-25 01:45:00+00:00
2025-06-25,MIA,SFG,Marlins at Giants,09:45 PM,2025-06-26 01:45:00+00:00
2025-06-26,MIA,SFG,Marlins at Giants,03:45 PM,2025-06-26 19:45:00+00:00
2025-06-27,MIA,ARI,Marlins at D-backs,09:40 PM,2025-06-28 01:40:00+00:00
2025-06-28,MIA,ARI,Marlins at D-backs,04:10 PM,2025-06-28 20:10:00+00:00
2025-06-29,MIA,ARI,Marlins at D-backs,04:10 PM,2025-06-29 20:10:00+00:00
2025-07-04,MIL,MIA,Brewers at Marlins,07:10 PM,2025-07-04 23:10:00+00:00
2025-07-05,MIL,MIA,Brewers at Marlins,04:10 PM,2025-07-05 20:10:00+00:00
2025-07-06,MIL,MIA,Brewers at Marlins,01:40 PM,2025-07-06 17:40:00+00:00
2025-07-07,MIA,CIN,Marlins at Reds,07:10 PM,2025-07-07 23:10:00+00:00
2025-07-08,MIA,CIN,Marlins at Reds,07:10 PM,2025-07-08 23:10:00+00:00
2025-07-09,MIA,CIN,Marlins at Reds,07:10 PM,2025-07-09 23:10:00+00:00
2025-07-10,MIA,CIN,Marlins at Reds,05:10 PM,2025-07-10 21:10:00+00:00
2025-07-21,SDP,MIA,Padres at Marlins,06:40 PM,2025-07-21 22:40:00+00:00
2025-07-22,SDP,MIA,Padres at Marlins,06:40 PM,2025-07-22 22:40:00+00:00
2025-07-23,SDP,MIA,Padres at Marlins,12:10 PM,2025-07-23 16:10:00+00:00
2025-07-25,MIA,MIL,Marlins at Brewers,04:10 PM,2025-07-25 20:10:00+00:00
2025-07-26,MIA,MIL,Marlins at Brewers,07:10 PM,2025-07-26 23:10:00+00:00
2025-07-27,MIA,MIL,Marlins at Brewers,02:10 PM,2025-07-27 18:10:00+00:00
2025-07-28,MIA,STL,Marlins at Cardinals,07:45 PM,2025-07-28 23:45:00+00:00
2025-07-29,MIA,STL,Marlins at Cardinals,07:45 PM,2025-07-29 23:45:00+00:00
2025-07-30,MIA,STL,Marlins at Cardinals,07:45 PM,2025-07-30 23:45:00+00:00
2025-08-18,STL,MIA,Cardinals at Marlins,06:40 PM,2025-08-18 22:40:00+00:00
2025-08-19,STL,MIA,Cardinals at Marlins,06:40 PM,2025-08-19 22:40:00+00:00
2025-08-20,STL,MIA,Cardinals at Marlins,06:40 PM,2025-08-20 22:40:00+00:00
2025-08-28,MIA,NYM,Marlins at Mets,07:10 PM,2025-08-28 23:10:00+00:00
2025-08-29,MIA,NYM,Marlins at Mets,07:10 PM,2025-08-29 23:10:00+00:00
2025-08-30,MIA,NYM,Marlins at Mets,04:10 PM,2025-08-30 20:10:00+00:00
2025-08-31,MIA,NYM,Marlins at Mets,01:40 PM,2025-08-31 17:40:00+00:00
2025-09-01,MIA,WSN,Marlins at Nationals,01:05 PM,2025-09-01 17:05:00+00:00
2025-09-02,MIA,WSN,Marlins at Nationals,06:45 PM,2025-09-02 22:45:00+00:00
2025-09-03,MIA,WSN,Marlins at Nationals,01:05 PM,2025-09-03 17:05:00+00:00
2025-09-05,PHI,MIA,Phillies at Marlins,07:10 PM,2025-09-05 23:10:00+00:00
2025-09-06,PHI,MIA,Phillies at Marlins,04:10 PM,2025-09-06 20:10:00+00:00
2025-09-07,PHI,MIA,Phillies at Marlins,01:40 PM,2025-09-07 17:40:00+00:00
2025-09-08,WSN,MIA,Nationals at Marlins,01:10 PM,2025-09-08 17:10:00+00:00
2025-09-09,WSN,MIA,Nationals at Marlins,06:40 PM,2025-09-09 22:40:00+00:00
2025-09-10,WSN,MIA,Nationals at Marlins,06:40 PM,2025-09-10 22:40:00+00:00
2025-09-11,WSN,MIA,Nationals at Marlins,06:40 PM,2025-09-11 22:40:00+00:00
2025-09-16,MIA,COL,Marlins at Rockies,08:40 PM,2025-09-17 00:40:00+00:00
2025-09-17,MIA,COL,Marlins at Rockies,08:40 PM,2025-09-18 00:40:00+00:00
2025-09-18,MIA,COL,Marlins at Rockies,03:10 PM,2025-09-18 19:10:00+00:00
2025-09-23,MIA,PHI,Marlins at Phillies,06:45 PM,2025-09-23 22:45:00+00:00
2025-09-24,MIA,PHI,Marlins at Phillies,06:45 PM,2025-09-24 22:45:00+00:00
2025-09-25,MIA,PHI,Marlins at Phillies,06:05 PM,2025-09-25 22:05:00+00:00
2025-09-26,NYM,MIA,Mets at Marlins,07:10 PM,2025-09-26 23:10:00+00:00
2025-09-27,NYM,MIA,Mets at Marlins,04:10 PM,2025-09-27 20:10:00+00:00
2025-09-28,NYM,MIA,Mets at Marlins,03:10 PM,2025-09-28 19:10:00+00:00
2025-04-17,STL,NYM,Cardinals at Mets,07:10 PM,2025-04-17 23:10:00+00:00
2025-04-18,STL,NYM,Cardinals at Mets,07:10 PM,2025-04-18 23:10:00+00:00
2025-04-19,STL,NYM,Cardinals at Mets,04:05 PM,2025-04-19 20:05:00+00:00
2025-04-20,STL,NYM,Cardinals at Mets,01:40 PM,2025-04-20 17:40:00+00:00
2025-04-21,PHI,NYM,Phillies at Mets,07:10 PM,2025-04-21 23:10:00+00:00
2025-04-22,PHI,NYM,Phillies at Mets,07:10 PM,2025-04-22 23:10:00+00:00
2025-04-23,PHI,NYM,Phillies at Mets,01:10 PM,2025-04-23 17:10:00+00:00
2025-04-25,NYM,WSN,Mets at Nationals,06:45 PM,2025-04-25 22:45:00+00:00
2025-04-26,NYM,WSN,Mets at Nationals,04:05 PM,2025-04-26 20:05:00+00:00
2025-04-27,NYM,WSN,Mets at Nationals,01:35 PM,2025-04-27 17:35:00+00:00
2025-04-28,NYM,WSN,Mets at Nationals,04:05 PM,2025-04-28 20:05:00+00:00
2025-04-29,ARI,NYM,D-backs at Mets,07:10 PM,2025-04-29 23:10:00+00:00
2025-04-30,ARI,NYM,D-backs at Mets,07:10 PM,2025-04-30 23:10:00+00:00
2025-05-01,ARI,NYM,D-backs at Mets,01:10 PM,2025-05-01 17:10:00+00:00
2025-05-02,NYM,STL,Mets at Cardinals,08:15 PM,2025-05-03 00:15:00+00:00
2025-05-03,NYM,STL,Mets at Cardinals,02:15 PM,2025-05-03 18:15:00+00:00
2025-05-04,NYM,STL,Mets at Cardinals,02:15 PM,2025-05-04 18:15:00+00:00
2025-05-05,NYM,ARI,Mets at D-backs,09:40 PM,2025-05-06 01:40:00+00:00
2025-05-06,NYM,ARI,Mets at D-backs,09:40 PM,2025-05-07 01:40:00+00:00
2025-05-07,NYM,ARI,Mets at D-backs,03:40 PM,2025-05-07 19:40:00+00:00
2025-05-09,CHC,NYM,Cubs at Mets,07:10 PM,2025-05-09 23:10:00+00:00
2025-05-10,CHC,NYM,Cubs at Mets,07:15 PM,2025-05-10 23:15:00+00:00
2025-05-11,CHC,NYM,Cubs at Mets,01:40 PM,2025-05-11 17:40:00+00:00
2025-05-12,PIT,NYM,Pirates at Mets,07:10 PM,2025-05-12 23:10:00+00:00
2025-05-13,PIT,NYM,Pirates at Mets,07:10 PM,2025-05-13 23:10:00+00:00
2025-05-14,PIT,NYM,Pirates at Mets,07:10 PM,2025-05-14 23:10:00+00:00
2025-05-23,LAD,NYM,Dodgers at Mets,07:10 PM,2025-05-23 23:10:00+00:00
2025-05-24,LAD,NYM,Dodgers at Mets,07:15 PM,2025-05-24 23:15:00+00:00
2025-05-25,LAD,NYM,Dodgers at Mets,07:10 PM,2025-05-25 23:10:00+00:00
2025-05-30,COL,NYM,Rockies at Mets,07:10 PM,2025-05-30 23:10:00+00:00
2025-05-31,COL,NYM,Rockies at Mets,04:10 PM,2025-05-31 20:10:00+00:00
2025-06-01,COL,NYM,Rockies at Mets,01:40 PM,2025-06-01 17:40:00+00:00
2025-06-02,NYM,LAD,Mets at Dodgers,10:10 PM,2025-06-03 02:10:00+00:00
2025-06-03,NYM,LAD,Mets at Dodgers,10:10 PM,2025-06-04 02:10:00+00:00
2025-06-04,NYM,LAD,Mets at Dodgers,10:10 PM,2025-06-05 02:10:00+00:00
2025-06-05,NYM,LAD,Mets at Dodgers,04:10 PM,2025-06-05 20:10:00+00:00
2025-06-06,NYM,COL,Mets at Rockies,08:40 PM,2025-06-07 00:40:00+00:00
2025-06-07,NYM,COL,Mets at Rockies,08:40 PM,2025-06-08 00:40:00+00:00
2025-06-08,NYM,COL,Mets at Rockies,03:10 PM,2025-06-08 19:10:00+00:00
2025-06-10,WSN,NYM,Nationals at Mets,07:10 PM,2025-06-10 23:10:00+00:00
2025-06-11,WSN,NYM,Nationals at Mets,07:10 PM,2025-06-11 23:10:00+00:00
2025-06-12,WSN,NYM,Nationals at Mets,01:10 PM,2025-06-12 17:10:00+00:00
2025-06-20,NYM,PHI,Mets at Phillies,06:45 PM,2025-06-20 22:45:00+00:00
2025-06-21,NYM,PHI,Mets at Phillies,07:15 PM,2025-06-21 23:15:00+00:00
2025-06-22,NYM,PHI,Mets at Phillies,07:10 PM,2025-06-22 23:10:00+00:00
2025-06-27,NYM,PIT,Mets at Pirates,06:40 PM,2025-06-27 22:40:00+00:00
2025-06-28,NYM,PIT,Mets at Pirates,04:05 PM,2025-06-28 20:05:00+00:00
2025-06-29,NYM,PIT,Mets at Pirates,01:35 PM,2025-06-29 17:35:00+00:00
2025-07-01,MIL,NYM,Brewers at Mets,07:10 PM,2025-07-01 23:10:00+00:00
2025-07-02,MIL,NYM,Brewers at Mets,07:10 PM,2025-07-02 23:10:00+00:00
2025-07-03,MIL,NYM,Brewers at Mets,07:10 PM,2025-07-03 23:10:00+00:00
2025-07-18,CIN,NYM,Reds at Mets,07:10 PM,2025-07-18 23:10:00+00:00
2025-07-19,CIN,NYM,Reds at Mets,04:10 PM,2025-07-19 20:10:00+00:00
2025-07-20,CIN,NYM,Reds at Mets,01:40 PM,2025-07-20 17:40:00+00:00
2025-07-25,NYM,SFG,Mets at Giants,10:15 PM,2025-07-26 02:15:00+00:00
2025-07-26,NYM,SFG,Mets at Giants,12:00 AM,2025-07-26 04:00:00+00:00
2025-07-27,NYM,SFG,Mets at Giants,04:05 PM,2025-07-27 20:05:00+00:00
2025-07-28,NYM,SDP,Mets at Padres,09:40 PM,2025-07-29 01:40:00+00:00
2025-07-29,NYM,SDP,Mets at Padres,09:40 PM,2025-07-30 01:40:00+00:00
2025-07-30,NYM,SDP,Mets at Padres,04:10 PM,2025-07-30 20:10:00+00:00
2025-08-01,SFG,NYM,Giants at Mets,07:10 PM,2025-08-01 23:10:00+00:00
2025-08-02,SFG,NYM,Giants at Mets,04:10 PM,2025-08-02 20:10:00+00:00
2025-08-03,SFG,NYM,Giants at Mets,01:40 PM,2025-08-03 17:40:00+00:00
2025-08-08,NYM,MIL,Mets at Brewers,08:10 PM,2025-08-09 00:10:00+00:00
2025-08-09,NYM,MIL,Mets at Brewers,07:10 PM,2025-08-09 23:10:00+00:00
2025-08-10,NYM,MIL,Mets at Brewers,02:10 PM,2025-08-10 18:10:00+00:00
2025-08-19,NYM,WSN,Mets at Nationals,06:45 PM,2025-08-19 22:45:00+00:00
2025-08-20,NYM,WSN,Mets at Nationals,06:45 PM,2025-08-20 22:45:00+00:00
2025-08-21,NYM,WSN,Mets at Nationals,04:05 PM,2025-08-21 20:05:00+00:00
2025-08-25,PHI,NYM,Phillies at Mets,07:10 PM,2025-08-25 23:10:00+00:00
2025-08-26,PHI,NYM,Phillies at Mets,07:10 PM,2025-08-26 23:10:00+00:00
2025-08-27,PHI,NYM,Phillies at Mets,07:10 PM,2025-08-27 23:10:00+00:00
2025-09-05,NYM,CIN,Mets at Reds,06:40 PM,2025-09-05 22:40:00+00:00
2025-09-06,NYM,CIN,Mets at Reds,06:40 PM,2025-09-06 22:40:00+00:00
2025-09-07,NYM,CIN,Mets at Reds,01:40 PM,2025-09-07 17:40:00+00:00
2025-09-08,NYM,PHI,Mets at Phillies,06:45 PM,2025-09-08 22:45:00+00:00
2025-09-09,NYM,PHI,Mets at Phillies,06:45 PM,2025-09-09 22:45:00+00:00
2025-09-10,NYM,PHI,Mets at Phillies,06:45 PM,2025-09-10 22:45:00+00:00
2025-09-11,NYM,PHI,Mets at Phillies,07:15 PM,2025-09-11 23:15:00+00:00
2025-09-16,SDP,NYM,Padres at Mets,07:10 PM,2025-09-16 23:10:00+00:00
2025-09-17,SDP,NYM,Padres at Mets,07:10 PM,2025-09-17 23:10:00+00:00
2025-09-18,SDP,NYM,Padres at Mets,01:10 PM,2025-09-18 17:10:00+00:00
2025-09-19,WSN,NYM,Nationals at Mets,07:10 PM,2025-09-19 23:10:00+00:00
2025-09-20,WSN,NYM,Nationals at Mets,04:10 PM,2025-09-20 20:10:00+00:00
2025-09-21,WSN,NYM,Nationals at Mets,01:40 PM,2025-09-21 17:40:00+00:00
2025-09-23,NYM,CHC,Mets at Cubs,07:40 PM,2025-09-23 23:40:00+00:00
2025-09-24,NYM,CHC,Mets at Cubs,07:40 PM,2025-09-24 23:40:00+00:00
2025-09-25,NYM,CHC,Mets at Cubs,07:40 PM,2025-09-25 23:40:00+00:00
2025-03-27,PHI,WSN,Phillies at Nationals,04:05 PM,2025-03-27 20:05:00+00:00
2025-03-29,PHI,WSN,Phillies at Nationals,04:05 PM,2025-03-29 20:05:00+00:00
2025-03-30,PHI,WSN,Phillies at Nationals,01:35 PM,2025-03-30 17:35:00+00:00
2025-04-04,ARI,WSN,D-backs at Nationals,06:45 PM,2025-04-04 22:45:00+00:00
2025-04-05,ARI,WSN,D-backs at Nationals,04:05 PM,2025-04-05 20:05:00+00:00
2025-04-06,ARI,WSN,D-backs at Nationals,01:35 PM,2025-04-06 17:35:00+00:00
2025-04-07,LAD,WSN,Dodgers at Nationals,06:45 PM,2025-04-07 22:45:00+00:00
2025-04-08,LAD,WSN,Dodgers at Nationals,06:45 PM,2025-04-08 22:45:00+00:00
2025-04-09,LAD,WSN,Dodgers at Nationals,04:05 PM,2025-04-09 20:05:00+00:00
2025-04-14,WSN,PIT,Nationals at Pirates,06:40 PM,2025-04-14 22:40:00+00:00
2025-04-15,WSN,PIT,Nationals at Pirates,06:40 PM,2025-04-15 22:40:00+00:00
2025-04-16,WSN,PIT,Nationals at Pirates,06:40 PM,2025-04-16 22:40:00+00:00
2025-04-17,WSN,PIT,Nationals at Pirates,12:35 PM,2025-04-17 16:35:00+00:00
2025-04-18,WSN,COL,Nationals at Rockies,08:40 PM,2025-04-19 00:40:00+00:00
2025-04-19,WSN,COL,Nationals at Rockies,03:10 PM,2025-04-19 19:10:00+00:00
2025-04-20,WSN,COL,Nationals at Rockies,03:10 PM,2025-04-20 19:10:00+00:00
2025-04-29,WSN,PHI,Nationals at Phillies,06:45 PM,2025-04-29 22:45:00+00:00
2025-04-30,WSN,PHI,Nationals at Phillies,06:45 PM,2025-04-30 22:45:00+00:00
2025-05-01,WSN,PHI,Nationals at Phillies,06:45 PM,2025-05-01 22:45:00+00:00
2025-05-02,WSN,CIN,Nationals at Reds,06:10 PM,2025-05-02 22:10:00+00:00
2025-05-03,WSN,CIN,Nationals at Reds,06:40 PM,2025-05-03 22:40:00+00:00
2025-05-04,WSN,CIN,Nationals at Reds,04:10 PM,2025-05-04 20:10:00+00:00
2025-05-09,STL,WSN,Cardinals at Nationals,06:45 PM,2025-05-09 22:45:00+00:00
2025-05-10,STL,WSN,Cardinals at Nationals,04:05 PM,2025-05-10 20:05:00+00:00
2025-05-11,STL,WSN,Cardinals at Nationals,01:35 PM,2025-05-11 17:35:00+00:00
2025-05-23,SFG,WSN,Giants at Nationals,06:45 PM,2025-05-23 22:45:00+00:00
2025-05-24,SFG,WSN,Giants at Nationals,04:05 PM,2025-05-24 20:05:00+00:00
2025-05-25,SFG,WSN,Giants at Nationals,01:35 PM,2025-05-25 17:35:00+00:00
2025-05-30,WSN,ARI,Nationals at D-backs,09:40 PM,2025-05-31 01:40:00+00:00
2025-05-31,WSN,ARI,Nationals at D-backs,10:10 PM,2025-06-01 02:10:00+00:00
2025-06-01,WSN,ARI,Nationals at D-backs,04:10 PM,2025-06-01 20:10:00+00:00
2025-06-03,CHC,WSN,Cubs at Nationals,06:45 PM,2025-06-03 22:45:00+00:00
2025-06-04,CHC,WSN,Cubs at Nationals,06:45 PM,2025-06-04 22:45:00+00:00
2025-06-05,CHC,WSN,Cubs at Nationals,06:45 PM,2025-06-05 22:45:00+00:00
2025-06-16,COL,WSN,Rockies at Nationals,06:45 PM,2025-06-16 22:45:00+00:00
2025-06-17,COL,WSN,Rockies at Nationals,06:45 PM,2025-06-17 22:45:00+00:00
2025-06-18,COL,WSN,Rockies at Nationals,06:45 PM,2025-06-18 22:45:00+00:00
2025-06-19,COL,WSN,Rockies at Nationals,01:05 PM,2025-06-19 17:05:00+00:00
2025-06-20,WSN,LAD,Nationals at Dodgers,10:10 PM,2025-06-21 02:10:00+00:00
2025-06-21,WSN,LAD,Nationals at Dodgers,10:10 PM,2025-06-22 02:10:00+00:00
2025-06-22,WSN,LAD,Nationals at Dodgers,04:10 PM,2025-06-22 20:10:00+00:00
2025-06-23,WSN,SDP,Nationals at Padres,09:40 PM,2025-06-24 01:40:00+00:00
2025-06-24,WSN,SDP,Nationals at Padres,09:40 PM,2025-06-25 01:40:00+00:00
2025-06-25,WSN,SDP,Nationals at Padres,04:10 PM,2025-06-25 20:10:00+00:00
2025-07-08,WSN,STL,Nationals at Cardinals,07:45 PM,2025-07-08 23:45:00+00:00
2025-07-09,WSN,STL,Nationals at Cardinals,07:45 PM,2025-07-09 23:45:00+00:00
2025-07-10,WSN,STL,Nationals at Cardinals,07:45 PM,2025-07-10 23:45:00+00:00
2025-07-11,WSN,MIL,Nationals at Brewers,08:10 PM,2025-07-12 00:10:00+00:00
2025-07-12,WSN,MIL,Nationals at Brewers,04:10 PM,2025-07-12 20:10:00+00:00
2025-07-13,WSN,MIL,Nationals at Brewers,02:10 PM,2025-07-13 18:10:00+00:00
2025-07-18,SDP,WSN,Padres at Nationals,06:45 PM,2025-07-18 22:45:00+00:00
2025-07-19,SDP,WSN,Padres at Nationals,06:45 PM,2025-07-19 22:45:00+00:00
2025-07-20,SDP,WSN,Padres at Nationals,01:35 PM,2025-07-20 17:35:00+00:00
2025-07-21,CIN,WSN,Reds at Nationals,06:45 PM,2025-07-21 22:45:00+00:00
2025-07-22,CIN,WSN,Reds at Nationals,06:45 PM,2025-07-22 22:45:00+00:00
2025-07-23,CIN,WSN,Reds at Nationals,12:05 PM,2025-07-23 16:05:00+00:00
2025-08-01,MIL,WSN,Brewers at Nationals,06:45 PM,2025-08-01 22:45:00+00:00
2025-08-02,MIL,WSN,Brewers at Nationals,04:05 PM,2025-08-02 20:05:00+00:00
2025-08-03,MIL,WSN,Brewers at Nationals,01:35 PM,2025-08-03 17:35:00+00:00
2025-08-08,WSN,SFG,Nationals at Giants,10:15 PM,2025-08-09 02:15:00+00:00
2025-08-09,WSN,SFG,Nationals at Giants,12:00 AM,2025-08-09 04:00:00+00:00
2025-08-10,WSN,SFG,Nationals at Giants,04:05 PM,2025-08-10 20:05:00+00:00
2025-08-14,PHI,WSN,Phillies at Nationals,06:45 PM,2025-08-14 22:45:00+00:00
2025-08-15,PHI,WSN,Phillies at Nationals,06:45 PM,2025-08-15 22:45:00+00:00
2025-08-16,PHI,WSN,Phillies at Nationals,04:05 PM,2025-08-16 20:05:00+00:00
2025-08-17,PHI,WSN,Phillies at Nationals,01:35 PM,2025-08-17 17:35:00+00:00
2025-08-22,WSN,PHI,Nationals at Phillies,06:45 PM,2025-08-22 22:45:00+00:00
2025-08-23,WSN,PHI,Nationals at Phillies,06:05 PM,2025-08-23 22:05:00+00:00
2025-08-24,WSN,PHI,Nationals at Phillies,01:35 PM,2025-08-24 17:35:00+00:00
2025-09-05,WSN,CHC,Nationals at Cubs,02:20 PM,2025-09-05 18:20:00+00:00
2025-09-06,WSN,CHC,Nationals at Cubs,02:20 PM,2025-09-06 18:20:00+00:00
2025-09-07,WSN,CHC,Nationals at Cubs,02:20 PM,2025-09-07 18:20:00+00:00
2025-09-12,PIT,WSN,Pirates at Nationals,06:45 PM,2025-09-12 22:45:00+00:00
2025-09-13,PIT,WSN,Pirates at Nationals,04:05 PM,2025-09-13 20:05:00+00:00
2025-09-14,PIT,WSN,Pirates at Nationals,01:35 PM,2025-09-14 17:35:00+00:00
2025-03-31,COL,PHI,Rockies at Phillies,03:05 PM,2025-03-31 19:05:00+00:00
2025-04-02,COL,PHI,Rockies at Phillies,06:45 PM,2025-04-02 22:45:00+00:00
2025-04-03,COL,PHI,Rockies at Phillies,01:05 PM,2025-04-03 17:05:00+00:00
2025-04-04,LAD,PHI,Dodgers at Phillies,06:45 PM,2025-04-04 22:45:00+00:00
2025-04-05,LAD,PHI,Dodgers at Phillies,04:05 PM,2025-04-05 20:05:00+00:00
2025-04-06,LAD,PHI,Dodgers at Phillies,01:35 PM,2025-04-06 17:35:00+00:00
2025-04-11,PHI,STL,Phillies at Cardinals,08:15 PM,2025-04-12 00:15:00+00:00
2025-04-12,PHI,STL,Phillies at Cardinals,02:15 PM,2025-04-12 18:15:00+00:00
2025-04-13,PHI,STL,Phillies at Cardinals,02:15 PM,2025-04-13 18:15:00+00:00
2025-04-14,SFG,PHI,Giants at Phillies,06:45 PM,2025-04-14 22:45:00+00:00
2025-04-15,SFG,PHI,Giants at Phillies,06:45 PM,2025-04-15 22:45:00+00:00
2025-04-16,SFG,PHI,Giants at Phillies,06:45 PM,2025-04-16 22:45:00+00:00
2025-04-17,SFG,PHI,Giants at Phillies,04:05 PM,2025-04-17 20:05:00+00:00
2025-04-25,PHI,CHC,Phillies at Cubs,02:20 PM,2025-04-25 18:20:00+00:00
2025-04-26,PHI,CHC,Phillies at Cubs,04:05 PM,2025-04-26 20:05:00+00:00
2025-04-27,PHI,CHC,Phillies at Cubs,02:20 PM,2025-04-27 18:20:00+00:00
2025-05-02,ARI,PHI,D-backs at Phillies,06:45 PM,2025-05-02 22:45:00+00:00
2025-05-03,ARI,PHI,D-backs at Phillies,06:05 PM,2025-05-03 22:05:00+00:00
2025-05-04,ARI,PHI,D-backs at Phillies,02:05 PM,2025-05-04 18:05:00+00:00
2025-05-12,STL,PHI,Cardinals at Phillies,06:45 PM,2025-05-12 22:45:00+00:00
2025-05-13,STL,PHI,Cardinals at Phillies,06:45 PM,2025-05-13 22:45:00+00:00
2025-05-14,STL,PHI,Cardinals at Phillies,01:05 PM,2025-05-14 17:05:00+00:00
2025-05-16,PIT,PHI,Pirates at Phillies,06:45 PM,2025-05-16 22:45:00+00:00
2025-05-17,PIT,PHI,Pirates at Phillies,06:05 PM,2025-05-17 22:05:00+00:00
2025-05-18,PIT,PHI,Pirates at Phillies,01:35 PM,2025-05-18 17:35:00+00:00
2025-05-19,PHI,COL,Phillies at Rockies,08:40 PM,2025-05-20 00:40:00+00:00
2025-05-20,PHI,COL,Phillies at Rockies,08:40 PM,2025-05-21 00:40:00+00:00
2025-05-21,PHI,COL,Phillies at Rockies,08:40 PM,2025-05-22 00:40:00+00:00
2025-05-22,PHI,COL,Phillies at Rockies,03:10 PM,2025-05-22 19:10:00+00:00
2025-05-30,MIL,PHI,Brewers at Phillies,06:45 PM,2025-05-30 22:45:00+00:00
2025-05-31,MIL,PHI,Brewers at Phillies,04:05 PM,2025-05-31 20:05:00+00:00
2025-06-01,MIL,PHI,Brewers at Phillies,01:35 PM,2025-06-01 17:35:00+00:00
2025-06-06,PHI,PIT,Phillies at Pirates,06:40 PM,2025-06-06 22:40:00+00:00
2025-06-07,PHI,PIT,Phillies at Pirates,04:05 PM,2025-06-07 20:05:00+00:00
2025-06-08,PHI,PIT,Phillies at Pirates,01:35 PM,2025-06-08 17:35:00+00:00
2025-06-09,CHC,PHI,Cubs at Phillies,06:45 PM,2025-06-09 22:45:00+00:00
2025-06-10,CHC,PHI,Cubs at Phillies,06:45 PM,2025-06-10 22:45:00+00:00
2025-06-11,CHC,PHI,Cubs at Phillies,01:05 PM,2025-06-11 17:05:00+00:00
2025-06-30,SDP,PHI,Padres at Phillies,06:30 PM,2025-06-30 22:30:00+00:00
2025-07-01,SDP,PHI,Padres at Phillies,06:30 PM,2025-07-01 22:30:00+00:00
2025-07-02,SDP,PHI,Padres at Phillies,01:05 PM,2025-07-02 17:05:00+00:00
2025-07-04,CIN,PHI,Reds at Phillies,01:05 PM,2025-07-04 17:05:00+00:00
2025-07-05,CIN,PHI,Reds at Phillies,04:05 PM,2025-07-05 20:05:00+00:00
2025-07-06,CIN,PHI,Reds at Phillies,01:35 PM,2025-07-06 17:35:00+00:00
2025-07-07,PHI,SFG,Phillies at Giants,09:45 PM,2025-07-08 01:45:00+00:00
2025-07-08,PHI,SFG,Phillies at Giants,09:45 PM,2025-07-09 01:45:00+00:00
2025-07-09,PHI,SFG,Phillies at Giants,03:45 PM,2025-07-09 19:45:00+00:00
2025-07-11,PHI,SDP,Phillies at Padres,09:40 PM,2025-07-12 01:40:00+00:00
2025-07-12,PHI,SDP,Phillies at Padres,07:35 PM,2025-07-12 23:35:00+00:00
2025-07-13,PHI,SDP,Phillies at Padres,04:10 PM,2025-07-13 20:10:00+00:00
2025-08-11,PHI,CIN,Phillies at Reds,06:40 PM,2025-08-11 22:40:00+00:00
2025-08-12,PHI,CIN,Phillies at Reds,06:40 PM,2025-08-12 22:40:00+00:00
2025-08-13,PHI,CIN,Phillies at Reds,05:10 PM,2025-08-13 21:10:00+00:00
2025-09-01,PHI,MIL,Phillies at Brewers,04:10 PM,2025-09-01 20:10:00+00:00
2025-09-03,PHI,MIL,Phillies at Brewers,07:40 PM,2025-09-03 23:40:00+00:00
2025-09-04,PHI,MIL,Phillies at Brewers,04:10 PM,2025-09-04 20:10:00+00:00
2025-09-15,PHI,LAD,Phillies at Dodgers,10:10 PM,2025-09-16 02:10:00+00:00
2025-09-16,PHI,LAD,Phillies at Dodgers,10:10 PM,2025-09-17 02:10:00+00:00
2025-09-17,PHI,LAD,Phillies at Dodgers,10:10 PM,2025-09-18 02:10:00+00:00
2025-09-19,PHI,ARI,Phillies at D-backs,09:40 PM,2025-09-20 01:40:00+00:00
2025-09-20,PHI,ARI,Phillies at D-backs,08:10 PM,2025-09-21 00:10:00+00:00
