START DATE,away,home,SUBJECT
2023-04-18,ATL,SDP,Braves at Padres
2023-04-19,ATL,SDP,Braves at Padres
2023-04-29,SFG,SDP,Giants at Padres
2023-04-30,SFG,SDP,Giants at Padres
2023-05-01,CIN,SDP,Reds at Padres
2023-05-02,CIN,SDP,Reds at Padres
2023-05-03,CIN,SDP,Reds at Padres
2023-05-05,LAD,SDP,Dodgers at Padres
2023-05-06,LAD,SDP,Dodgers at Padres
2023-05-07,LAD,SDP,Dodgers at Padres
2023-05-15,KCR,SDP,Royals at Padres
2023-05-16,KCR,SDP,Royals at Padres
2023-05-17,KCR,SDP,Royals at Padres
2023-05-19,BOS,SDP,Red Sox at Padres
2023-05-20,BOS,SDP,Red Sox at Padres
2023-05-21,BOS,SDP,Red Sox at Padres
2023-06-02,CHC,SDP,Cubs at Padres
2023-06-03,CHC,SDP,Cubs at Padres
2023-06-04,CHC,SDP,Cubs at Padres
2023-06-05,CHC,SDP,Cubs at Padres
2023-06-06,SEA,SDP,Mariners at Padres
2023-06-07,SEA,SDP,Mariners at Padres
2023-06-13,CLE,SDP,Guardians at Padres
2023-06-14,CLE,SDP,Guardians at Padres
2023-06-15,CLE,SDP,Guardians at Padres
2023-06-16,TBR,SDP,Rays at Padres
2023-06-17,TBR,SDP,Rays at Padres
2023-06-18,TBR,SDP,Rays at Padres
2023-06-23,WSN,SDP,Nationals at Padres
2023-06-24,WSN,SDP,Nationals at Padres
2023-06-25,WSN,SDP,Nationals at Padres
2023-07-03,LAA,SDP,Angels at Padres
2023-07-04,LAA,SDP,Angels at Padres
2023-07-05,LAA,SDP,Angels at Padres
2023-07-07,NYM,SDP,Mets at Padres
2023-07-08,NYM,SDP,Mets at Padres
2023-07-09,NYM,SDP,Mets at Padres
2023-07-24,PIT,SDP,Pirates at Padres
2023-07-25,PIT,SDP,Pirates at Padres
2023-07-26,PIT,SDP,Pirates at Padres
2023-07-28,TEX,SDP,Rangers at Padres
2023-07-29,TEX,SDP,Rangers at Padres
2023-07-30,TEX,SDP,Rangers at Padres
2023-08-04,LAD,SDP,Dodgers at Padres
2023-08-05,LAD,SDP,Dodgers at Padres
2023-08-06,LAD,SDP,Dodgers at Padres
2023-08-07,LAD,SDP,Dodgers at Padres
2023-08-14,BAL,SDP,Orioles at Padres
2023-08-15,BAL,SDP,Orioles at Padres
2023-08-16,BAL,SDP,Orioles at Padres
2023-08-17,ARI,SDP,D-backs at Padres
2023-08-18,ARI,SDP,D-backs at Padres
2023-08-19,ARI,SDP,D-backs at Padres
2023-08-20,ARI,SDP,D-backs at Padres
2023-08-21,MIA,SDP,Marlins at Padres
2023-08-22,MIA,SDP,Marlins at Padres
2023-08-23,MIA,SDP,Marlins at Padres
2023-08-31,SFG,SDP,Giants at Padres
2023-09-01,SFG,SDP,Giants at Padres
2023-09-02,SFG,SDP,Giants at Padres
2023-09-03,SFG,SDP,Giants at Padres
2023-09-04,PHI,SDP,Phillies at Padres
2023-09-05,PHI,SDP,Phillies at Padres
2023-09-06,PHI,SDP,Phillies at Padres
2023-09-18,COL,SDP,Rockies at Padres
2023-09-19,COL,SDP,Rockies at Padres
2023-09-20,COL,SDP,Rockies at Padres
2023-09-22,STL,SDP,Cardinals at Padres
2023-09-23,STL,SDP,Cardinals at Padres
2023-09-24,STL,SDP,Cardinals at Padres
2023-04-06,WSN,COL,Nationals at Rockies
2023-04-07,WSN,COL,Nationals at Rockies
2023-04-08,WSN,COL,Nationals at Rockies
2023-04-09,WSN,COL,Nationals at Rockies
2023-04-10,STL,COL,Cardinals at Rockies
2023-04-11,STL,COL,Cardinals at Rockies
2023-04-12,STL,COL,Cardinals at Rockies
2023-04-17,PIT,COL,Pirates at Rockies
2023-04-18,PIT,COL,Pirates at Rockies
2023-04-19,PIT,COL,Pirates at Rockies
2023-04-28,ARI,COL,D-backs at Rockies
2023-04-29,ARI,COL,D-backs at Rockies
2023-04-30,ARI,COL,D-backs at Rockies
2023-05-02,MIL,COL,Brewers at Rockies
2023-05-03,MIL,COL,Brewers at Rockies
2023-05-04,MIL,COL,Brewers at Rockies
2023-05-12,PHI,COL,Phillies at Rockies
2023-05-13,PHI,COL,Phillies at Rockies
2023-05-14,PHI,COL,Phillies at Rockies
2023-05-15,CIN,COL,Reds at Rockies
2023-05-16,CIN,COL,Reds at Rockies
2023-05-17,CIN,COL,Reds at Rockies
2023-05-22,MIA,COL,Marlins at Rockies
2023-05-23,MIA,COL,Marlins at Rockies
2023-05-24,MIA,COL,Marlins at Rockies
2023-05-25,MIA,COL,Marlins at Rockies
2023-05-26,NYM,COL,Mets at Rockies
2023-05-27,NYM,COL,Mets at Rockies
2023-05-28,NYM,COL,Mets at Rockies
2023-06-06,SFG,COL,Giants at Rockies
2023-06-07,SFG,COL,Giants at Rockies
2023-06-08,SFG,COL,Giants at Rockies
2023-06-09,SDP,COL,Padres at Rockies
2023-06-10,SDP,COL,Padres at Rockies
2023-06-11,SDP,COL,Padres at Rockies
2023-06-23,LAA,COL,Angels at Rockies
2023-06-24,LAA,COL,Angels at Rockies
2023-06-25,LAA,COL,Angels at Rockies
2023-06-27,LAD,COL,Dodgers at Rockies
2023-06-28,LAD,COL,Dodgers at Rockies
2023-06-29,LAD,COL,Dodgers at Rockies
2023-06-30,DET,COL,Tigers at Rockies
2023-07-01,DET,COL,Tigers at Rockies
2023-07-02,DET,COL,Tigers at Rockies
2023-07-14,NYY,COL,Yankees at Rockies
2023-07-15,NYY,COL,Yankees at Rockies
2023-07-16,NYY,COL,Yankees at Rockies
2023-07-18,HOU,COL,Astros at Rockies
2023-07-19,HOU,COL,Astros at Rockies
2023-07-28,OAK,COL,Athletics at Rockies
2023-07-29,OAK,COL,Athletics at Rockies
2023-07-30,OAK,COL,Athletics at Rockies
2023-07-31,SDP,COL,Padres at Rockies
2023-08-01,SDP,COL,Padres at Rockies
2023-08-02,SDP,COL,Padres at Rockies
2023-08-14,ARI,COL,D-backs at Rockies
2023-08-15,ARI,COL,D-backs at Rockies
2023-08-16,ARI,COL,D-backs at Rockies
2023-08-18,CHW,COL,White Sox at Rockies
2023-08-19,CHW,COL,White Sox at Rockies
2023-08-20,CHW,COL,White Sox at Rockies
2023-08-28,ATL,COL,Braves at Rockies
2023-08-29,ATL,COL,Braves at Rockies
2023-08-30,ATL,COL,Braves at Rockies
2023-09-01,TOR,COL,Blue Jays at Rockies
2023-09-02,TOR,COL,Blue Jays at Rockies
2023-09-03,TOR,COL,Blue Jays at Rockies
2023-09-11,CHC,COL,Cubs at Rockies
2023-09-12,CHC,COL,Cubs at Rockies
2023-09-13,CHC,COL,Cubs at Rockies
2023-09-14,SFG,COL,Giants at Rockies
2023-09-15,SFG,COL,Giants at Rockies
2023-09-16,SFG,COL,Giants at Rockies
2023-09-17,SFG,COL,Giants at Rockies
2023-09-26,LAD,COL,Dodgers at Rockies
2023-09-26,LAD,COL,Dodgers at Rockies
2023-09-27,LAD,COL,Dodgers at Rockies
2023-09-28,LAD,COL,Dodgers at Rockies
2023-09-29,MIN,COL,Twins at Rockies
2023-09-30,MIN,COL,Twins at Rockies
2023-10-01,MIN,COL,Twins at Rockies
